timestamp,region,demand,generation
2024-01-17T10,HST,47.0,0.0
2024-01-17T10,IID,243.0,429.0
2024-01-17T10,IPCO,2354.0,1468.0
2024-01-17T10,ISNE,14185.0,10441.0
2024-01-17T10,JEA,1804.0,1329.0
2024-01-17T10,LDWP,2366.0,1161.0
2024-01-17T10,LGEE,6973.0,6446.0
2024-01-17T10,MIDA,118016.0,127028.0
2024-01-17T10,MIDW,105199.0,106138.0
2024-01-17T10,MISO,93012.0,95487.0
2024-01-17T10,NE,14185.0,10441.0
2024-01-17T10,NEVP,3727.0,4287.0
2024-01-17T10,NW,45552.0,40935.0
2024-01-17T10,NWMT,1555.0,2500.0
2024-01-17T10,NY,17336.0,13396.0
2024-01-17T10,NYIS,17336.0,13396.0
2024-01-17T10,PACE,5808.0,6653.0
2024-01-17T10,PACW,2739.0,238.0
2024-01-17T10,PGE,2883.0,1030.0
2024-01-17T10,PJM,118016.0,127028.0
2024-01-17T10,PNM,1706.0,2433.0
2024-01-17T10,PSCO,5239.0,5577.0
2024-01-17T10,PSEI,3384.0,1284.0
2024-01-17T10,SC,3833.0,3170.0
2024-01-17T10,SCEG,3188.0,3370.0
2024-01-17T10,SCL,1308.0,521.0
2024-01-17T10,SE,41835.0,42594.0
2024-01-17T10,SEC,290.0,1775.0
2024-01-17T10,SOCO,41835.0,41982.0
2024-01-17T10,SPA,28.0,916.0
2024-01-17T10,SRP,2972.0,5666.0
2024-01-17T10,SW,11017.0,13520.0
2024-01-17T10,SWPP,39848.0,39078.0
2024-01-17T10,TAL,483.0,483.0
2024-01-17T10,TEC,1750.0,1982.0
2024-01-17T10,TEN,32414.0,28228.0
2024-01-17T10,TEPC,1501.0,1408.0
2024-01-17T10,TEX,69533.0,69262.0
2024-01-17T10,TIDC,256.0,194.0
2024-01-17T10,TPWR,632.0,619.0
2024-01-17T10,TVA,32414.0,28228.0
2024-01-17T10,US48,582182.0,574703.0
2024-01-17T10,WACM,4063.0,4769.0
2024-01-17T10,WALC,695.0,1069.0
2024-01-17T10,WAUW,116.0,71.0
2024-01-17T11,AECI,5271.0,4294.0
2024-01-17T11,AVA,1843.0,790.0
2024-01-17T11,AZPS,3355.0,2301.0
2024-01-17T11,BANC,1540.0,1726.0
2024-01-17T11,BPAT,8222.0,6614.0
2024-01-17T11,CAL,26472.0,23753.0
2024-01-17T11,CAR,39218.0,36757.0
2024-01-17T11,CENT,40254.0,40251.0
2024-01-17T11,CHPD,420.0,748.0
2024-01-17T11,CISO,21856.0,20245.0
2024-01-17T11,CPLE,11149.0,11619.0
2024-01-17T11,CPLW,1149.0,1020.0
2024-01-17T11,DOPD,407.0,240.0
2024-01-17T11,DUK,19398.0,16950.0
2024-01-17T11,EPE,898.0,307.0
2024-01-17T11,ERCO,70749.0,70462.0
2024-01-17T11,FLA,25781.0,26038.0
2024-01-17T11,FMPP,1636.0,1584.0
2024-01-17T11,FPC,5955.0,4504.0
2024-01-17T11,FPL,13017.0,13608.0
2024-01-17T11,GCPD,842.0,681.0
2024-01-17T11,GVL,264.0,251.0
2024-01-17T11,HST,51.0,0.0
2024-01-17T11,IID,244.0,435.0
2024-01-17T11,IPCO,2338.0,1557.0
2024-01-17T11,ISNE,14520.0,11095.0
2024-01-17T11,JEA,2045.0,1567.0
2024-01-17T11,LDWP,2582.0,1155.0
2024-01-17T11,LGEE,7180.0,6855.0
2024-01-17T11,MIDA,122300.0,131231.0
2024-01-17T11,MIDW,106338.0,107292.0
2024-01-17T11,MISO,93887.0,96143.0
2024-01-17T11,NE,14520.0,11095.0
2024-01-17T11,NEVP,3699.0,4113.0
2024-01-17T11,NW,45540.0,40768.0
2024-01-17T11,NWMT,1550.0,2452.0
2024-01-17T11,NY,18113.0,14251.0
2024-01-17T11,NYIS,18113.0,14251.0
2024-01-17T11,PACE,5872.0,6528.0
2024-01-17T11,PACW,2740.0,230.0
2024-01-17T11,PGE,2851.0,1036.0
2024-01-17T11,PJM,122300.0,131231.0
2024-01-17T11,PNM,1716.0,2436.0
2024-01-17T11,PSCO,5207.0,5495.0
2024-01-17T11,PSEI,3354.0,1289.0
2024-01-17T11,SC,4104.0,3346.0
2024-01-17T11,SCEG,3418.0,3633.0
2024-01-17T11,SCL,1298.0,382.0
2024-01-17T11,SE,43557.0,44603.0
2024-01-17T11,SEC,333.0,1809.0
2024-01-17T11,SOCO,43557.0,43833.0
2024-01-17T11,SPA,37.0,919.0
2024-01-17T11,SRP,3056.0,5569.0
2024-01-17T11,SW,11241.0,13591.0
2024-01-17T11,SWPP,40217.0,39332.0
2024-01-17T11,TAL,515.0,515.0
2024-01-17T11,TEC,1965.0,2200.0
2024-01-17T11,TEN,32402.0,28193.0
2024-01-17T11,TEPC,1525.0,1295.0
2024-01-17T11,TEX,70749.0,70462.0
2024-01-17T11,TIDC,250.0,192.0
2024-01-17T11,TPWR,630.0,619.0
2024-01-17T11,TVA,32402.0,28193.0
2024-01-17T11,US48,596485.0,588285.0
2024-01-17T11,WACM,4151.0,4970.0
2024-01-17T11,WALC,691.0,1110.0
2024-01-17T11,WAUW,116.0,70.0
2024-01-17T12,AECI,5377.0,4402.0
2024-01-17T12,AVA,1862.0,789.0
2024-01-17T12,AZPS,3525.0,2350.0
2024-01-17T12,BANC,1537.0,1742.0
2024-01-17T12,BPAT,8203.0,6623.0
2024-01-17T12,CAL,26112.0,23690.0
2024-01-17T12,CAR,42008.0,39429.0
2024-01-17T12,CENT,41216.0,41382.0
2024-01-17T12,CHPD,428.0,634.0
2024-01-17T12,CISO,21500.0,20378.0
2024-01-17T12,CPLE,11849.0,11983.0
2024-01-17T12,CPLW,1204.0,1020.0
2024-01-17T12,DOPD,408.0,240.0
2024-01-17T12,DUK,20810.0,18717.0
2024-01-17T12,EPE,924.0,305.0
2024-01-17T12,ERCO,73088.0,72944.0
2024-01-17T12,FLA,29361.0,29557.0
2024-01-17T12,FMPP,1908.0,1886.0
2024-01-17T12,FPC,6979.0,5323.0
2024-01-17T12,FPL,14523.0,15242.0
2024-01-17T12,GCPD,848.0,695.0
2024-01-17T12,GVL,306.0,263.0
2024-01-17T12,HST,53.0,0.0
2024-01-17T12,IID,239.0,452.0
2024-01-17T12,IPCO,2365.0,1574.0
2024-01-17T12,ISNE,15916.0,12845.0
2024-01-17T12,JEA,2310.0,1841.0
2024-01-17T12,LDWP,2588.0,926.0
2024-01-17T12,LGEE,7420.0,7341.0
2024-01-17T12,MIDA,128423.0,137159.0
2024-01-17T12,MIDW,109265.0,110339.0
2024-01-17T12,MISO,96468.0,98596.0
2024-01-17T12,NE,15916.0,12845.0
2024-01-17T12,NEVP,3706.0,4053.0
2024-01-17T12,NW,45855.0,40736.0
2024-01-17T12,NWMT,1583.0,2454.0
2024-01-17T12,NY,19493.0,15259.0
2024-01-17T12,NYIS,19493.0,15259.0
2024-01-17T12,PACE,5992.0,6509.0
2024-01-17T12,PACW,2740.0,239.0
2024-01-17T12,PGE,2844.0,1034.0
2024-01-17T12,PJM,128423.0,137159.0
2024-01-17T12,PNM,1741.0,2423.0
2024-01-17T12,PSCO,5231.0,5585.0
2024-01-17T12,PSEI,3390.0,1285.0
2024-01-17T12,SC,4369.0,3623.0
2024-01-17T12,SCEG,3776.0,3898.0
2024-01-17T12,SCL,1304.0,382.0
2024-01-17T12,SE,45755.0,46641.0
2024-01-17T12,SEC,381.0,1839.0
2024-01-17T12,SOCO,45755.0,45729.0
2024-01-17T12,SPA,36.0,1110.0
2024-01-17T12,SRP,3214.0,5952.0
2024-01-17T12,SW,11710.0,14146.0
2024-01-17T12,SWPP,41180.0,40272.0
2024-01-17T12,TAL,557.0,557.0
2024-01-17T12,TEC,2344.0,2606.0
2024-01-17T12,TEN,33194.0,28685.0
2024-01-17T12,TEPC,1576.0,1342.0
2024-01-17T12,TEX,73088.0,72944.0
2024-01-17T12,TIDC,248.0,192.0
2024-01-17T12,TPWR,636.0,612.0
2024-01-17T12,TVA,33194.0,28685.0
2024-01-17T12,US48,621396.0,612812.0
2024-01-17T12,WACM,4197.0,4996.0
2024-01-17T12,WALC,730.0,1203.0
2024-01-17T12,WAUW,118.0,72.0
2024-01-17T13,AECI,5503.0,4655.0
2024-01-17T13,AVA,1904.0,795.0
2024-01-17T13,AZPS,3909.0,2431.0
2024-01-17T13,BANC,1586.0,1809.0
2024-01-17T13,BPAT,8431.0,7009.0
2024-01-17T13,CAL,25868.0,23740.0
2024-01-17T13,CAR,43540.0,41166.0
2024-01-17T13,CENT,42860.0,42918.0
2024-01-17T13,CHPD,435.0,761.0
2024-01-17T13,CISO,21175.0,20357.0
2024-01-17T13,CPLE,12167.0,11918.0
2024-01-17T13,CPLW,1252.0,1022.0
2024-01-17T13,DOPD,420.0,240.0
2024-01-17T13,DUK,21587.0,20088.0
2024-01-17T13,EPE,989.0,341.0
2024-01-17T13,ERCO,76154.0,76016.0
2024-01-17T13,FLA,31889.0,32120.0
2024-01-17T13,FMPP,2109.0,2059.0
2024-01-17T13,FPC,7745.0,6184.0
2024-01-17T13,FPL,15614.0,16220.0
2024-01-17T13,GCPD,860.0,762.0
2024-01-17T13,GVL,335.0,288.0
2024-01-17T13,HST,50.0,0.0
2024-01-17T13,IID,258.0,441.0
2024-01-17T13,IPCO,2446.0,1679.0
2024-01-17T13,ISNE,16905.0,14157.0
2024-01-17T13,JEA,2474.0,1998.0
2024-01-17T13,LDWP,2593.0,940.0
2024-01-17T13,LGEE,7585.0,7095.0
2024-01-17T13,MIDA,133468.0,142832.0
2024-01-17T13,MIDW,113866.0,114211.0
2024-01-17T13,MISO,100778.0,102461.0
2024-01-17T13,NE,16905.0,14157.0
2024-01-17T13,NEVP,3775.0,3769.0
2024-01-17T13,NW,47072.0,41581.0
2024-01-17T13,NWMT,1610.0,2443.0
2024-01-17T13,NY,20753.0,16591.0
2024-01-17T13,NYIS,20753.0,16591.0
2024-01-17T13,PACE,6128.0,6504.0
2024-01-17T13,PACW,2810.0,230.0
2024-01-17T13,PGE,2892.0,1037.0
2024-01-17T13,PJM,133468.0,142832.0
2024-01-17T13,PNM,1816.0,2414.0
2024-01-17T13,PSCO,5437.0,5730.0
2024-01-17T13,PSEI,3516.0,1290.0
2024-01-17T13,SC,4560.0,3837.0
2024-01-17T13,SCEG,3974.0,4112.0
2024-01-17T13,SCL,1340.0,581.0
2024-01-17T13,SE,47368.0,47935.0
2024-01-17T13,SEC,399.0,1948.0
2024-01-17T13,SOCO,47368.0,47065.0
2024-01-17T13,SPA,42.0,1168.0
2024-01-17T13,SRP,3477.0,6371.0
2024-01-17T13,SW,12630.0,15012.0
2024-01-17T13,SWPP,42818.0,41750.0
2024-01-17T13,TAL,585.0,585.0
2024-01-17T13,TEC,2578.0,2838.0
2024-01-17T13,TEN,34010.0,28529.0
2024-01-17T13,TEPC,1662.0,1605.0
2024-01-17T13,TEX,76154.0,76016.0
2024-01-17T13,TIDC,256.0,193.0
2024-01-17T13,TPWR,656.0,625.0
2024-01-17T13,TVA,34010.0,28529.0
2024-01-17T13,US48,646382.0,636807.0
2024-01-17T13,WACM,4291.0,5080.0
2024-01-17T13,WALC,777.0,1279.0
2024-01-17T13,WAUW,121.0,71.0
2024-01-17T14,AECI,5498.0,4731.0
2024-01-17T14,AVA,2012.0,952.0
2024-01-17T14,AZPS,4306.0,2523.0
2024-01-17T14,BANC,1701.0,1828.0
2024-01-17T14,BPAT,8754.0,8199.0
2024-01-17T14,CAL,25790.0,24467.0
2024-01-17T14,CAR,42915.0,40812.0
2024-01-17T14,CENT,44017.0,44523.0
2024-01-17T14,CHPD,455.0,754.0
2024-01-17T14,CISO,21054.0,20995.0
2024-01-17T14,CPLE,12051.0,12438.0
2024-01-17T14,CPLW,1263.0,1022.0
2024-01-17T14,DOPD,439.0,245.0
2024-01-17T14,DUK,21193.0,19297.0
2024-01-17T14,EPE,1079.0,490.0
2024-01-17T14,ERCO,77370.0,77235.0
2024-01-17T14,FLA,32599.0,32957.0
2024-01-17T14,FMPP,2153.0,2130.0
2024-01-17T14,FPC,7904.0,6401.0
2024-01-17T14,FPL,16080.0,16679.0
2024-01-17T14,GCPD,879.0,935.0
2024-01-17T14,GVL,342.0,321.0
2024-01-17T14,HST,48.0,0.0
2024-01-17T14,IID,280.0,443.0
2024-01-17T14,IPCO,2561.0,1806.0
2024-01-17T14,ISNE,17131.0,14035.0
2024-01-17T14,JEA,2478.0,2004.0
2024-01-17T14,LDWP,2485.0,1017.0
2024-01-17T14,LGEE,7651.0,7064.0
2024-01-17T14,MIDA,133949.0,143864.0
2024-01-17T14,MIDW,115770.0,114350.0
2024-01-17T14,MISO,102621.0,102555.0
2024-01-17T14,NE,17131.0,14035.0
2024-01-17T14,NEVP,3941.0,3189.0
2024-01-17T14,NW,49357.0,43578.0
2024-01-17T14,NWMT,1717.0,2435.0
2024-01-17T14,NY,21232.0,16874.0
2024-01-17T14,NYIS,21232.0,16874.0
2024-01-17T14,PACE,6426.0,6727.0
2024-01-17T14,PACW,2968.0,225.0
2024-01-17T14,PGE,2987.0,1071.0
2024-01-17T14,PJM,133949.0,143864.0
2024-01-17T14,PNM,1941.0,2414.0
2024-01-17T14,PSCO,5766.0,6042.0
2024-01-17T14,PSEI,3769.0,1375.0
2024-01-17T14,SC,4483.0,3809.0
2024-01-17T14,SCEG,3925.0,4058.0
2024-01-17T14,SCL,1434.0,659.0
2024-01-17T14,SE,47209.0,47972.0
2024-01-17T14,SEC,391.0,2032.0
2024-01-17T14,SOCO,47209.0,47123.0
2024-01-17T14,SPA,43.0,1173.0
2024-01-17T14,SRP,3840.0,6552.0
2024-01-17T14,SW,13805.0,15702.0
2024-01-17T14,SWPP,43974.0,43350.0
2024-01-17T14,TAL,590.0,591.0
2024-01-17T14,TEC,2613.0,2799.0
2024-01-17T14,TEN,34376.0,28730.0
2024-01-17T14,TEPC,1783.0,1845.0
2024-01-17T14,TEX,77370.0,77235.0
2024-01-17T14,TIDC,270.0,184.0
2024-01-17T14,TPWR,703.0,610.0
2024-01-17T14,TVA,34376.0,28730.0
2024-01-17T14,US48,655520.0,645099.0
2024-01-17T14,WACM,4422.0,5261.0
2024-01-17T14,WALC,856.0,1307.0
2024-01-17T14,WAUW,124.0,71.0
2024-01-17T15,AECI,5237.0,4556.0
2024-01-17T15,AVA,2127.0,1166.0
2024-01-17T15,AZPS,4453.0,2495.0
2024-01-17T15,BANC,1867.0,1882.0
2024-01-17T15,BPAT,9211.0,9632.0
2024-01-17T15,CAL,26596.0,26569.0
2024-01-17T15,CAR,40284.0,38097.0
2024-01-17T15,CENT,43340.0,43026.0
2024-01-17T15,CHPD,480.0,902.0
2024-01-17T15,CISO,21797.0,22895.0
2024-01-17T15,CPLE,11170.0,11855.0
2024-01-17T15,CPLW,1184.0,1021.0
2024-01-17T15,DOPD,458.0,632.0
2024-01-17T15,DUK,19788.0,17539.0
2024-01-17T15,EPE,1092.0,512.0
2024-01-17T15,ERCO,75416.0,75285.0
2024-01-17T15,FLA,32015.0,32519.0
2024-01-17T15,FMPP,2132.0,2119.0
2024-01-17T15,FPC,7574.0,6212.0
2024-01-17T15,FPL,16016.0,16784.0
2024-01-17T15,GCPD,903.0,1042.0
2024-01-17T15,GVL,328.0,286.0
2024-01-17T15,HST,49.0,0.0
2024-01-17T15,IID,310.0,443.0
2024-01-17T15,IPCO,2657.0,1946.0
2024-01-17T15,ISNE,16831.0,13613.0
2024-01-17T15,JEA,2434.0,1860.0
2024-01-17T15,LDWP,2326.0,1148.0
2024-01-17T15,LGEE,7399.0,6894.0
2024-01-17T15,MIDA,130326.0,141870.0
2024-01-17T15,MIDW,114585.0,112679.0
2024-01-17T15,MISO,101949.0,101229.0
2024-01-17T15,NE,16831.0,13613.0
2024-01-17T15,NEVP,4172.0,3346.0
2024-01-17T15,NW,51897.0,46825.0
2024-01-17T15,NWMT,1788.0,2416.0
2024-01-17T15,NY,21303.0,16850.0
2024-01-17T15,NYIS,21303.0,16850.0
2024-01-17T15,PACE,6725.0,6955.0
2024-01-17T15,PACW,3215.0,360.0
2024-01-17T15,PGE,3124.0,1090.0
2024-01-17T15,PJM,130326.0,141870.0
2024-01-17T15,PNM,1970.0,2412.0
2024-01-17T15,PSCO,6005.0,6343.0
2024-01-17T15,PSEI,4077.0,1383.0
2024-01-17T15,SC,4381.0,3610.0
2024-01-17T15,SCEG,3761.0,3884.0
2024-01-17T15,SCL,1534.0,589.0
2024-01-17T15,SE,45293.0,46125.0
2024-01-17T15,SEC,369.0,2048.0
2024-01-17T15,SOCO,45293.0,45178.0
2024-01-17T15,SPA,35.0,1164.0
2024-01-17T15,SRP,3997.0,6919.0
2024-01-17T15,SW,14255.0,16068.0
2024-01-17T15,SWPP,43305.0,41862.0
2024-01-17T15,TAL,565.0,565.0
2024-01-17T15,TEC,2548.0,2645.0
2024-01-17T15,TEN,33776.0,28149.0
2024-01-17T15,TEPC,1847.0,1917.0
2024-01-17T15,TEX,75416.0,75285.0
2024-01-17T15,TIDC,296.0,201.0
2024-01-17T15,TPWR,754.0,592.0
2024-01-17T15,TVA,33776.0,28149.0
2024-01-17T15,US48,645917.0,637675.0
2024-01-17T15,WACM,4535.0,5338.0
2024-01-17T15,WALC,896.0,1238.0
2024-01-17T15,WAUW,132.0,71.0
2024-01-17T16,AECI,4915.0,4350.0
2024-01-17T16,AVA,2196.0,1165.0
2024-01-17T16,AZPS,4244.0,2744.0
2024-01-17T16,BANC,2025.0,1877.0
2024-01-17T16,BPAT,9531.0,10411.0
2024-01-17T16,CAL,29253.0,29320.0
2024-01-17T16,CAR,37463.0,35932.0
2024-01-17T16,CENT,41926.0,42176.0
2024-01-17T16,CHPD,487.0,873.0
2024-01-17T16,CISO,24075.0,25219.0
2024-01-17T16,CPLE,10314.0,11377.0
2024-01-17T16,CPLW,1087.0,928.0
2024-01-17T16,DOPD,461.0,433.0
2024-01-17T16,DUK,18403.0,16538.0
2024-01-17T16,EPE,1048.0,561.0
2024-01-17T16,ERCO,72152.0,71874.0
2024-01-17T16,FLA,30812.0,31692.0
2024-01-17T16,FMPP,2064.0,2017.0
2024-01-17T16,FPC,7110.0,5676.0
2024-01-17T16,FPL,15755.0,16988.0
2024-01-17T16,GCPD,912.0,1167.0
2024-01-17T16,GVL,307.0,274.0
2024-01-17T16,HST,50.0,0.0
2024-01-17T16,IID,332.0,493.0
2024-01-17T16,IPCO,2705.0,1900.0
2024-01-17T16,ISNE,16472.0,13374.0
2024-01-17T16,JEA,2285.0,1701.0
2024-01-17T16,LDWP,2508.0,1414.0
2024-01-17T16,LGEE,6924.0,6305.0
2024-01-17T16,MIDA,127628.0,137662.0
2024-01-17T16,MIDW,110877.0,109376.0
2024-01-17T16,MISO,99038.0,98721.0
2024-01-17T16,NE,16472.0,13374.0
2024-01-17T16,NEVP,4202.0,3409.0
2024-01-17T16,NW,53111.0,47585.0
2024-01-17T16,NWMT,1796.0,2384.0
2024-01-17T16,NY,21219.0,17033.0
2024-01-17T16,NYIS,21219.0,17033.0
2024-01-17T16,PACE,6801.0,6929.0
2024-01-17T16,PACW,3347.0,355.0
2024-01-17T16,PGE,3272.0,1129.0
2024-01-17T16,PJM,127628.0,137662.0
2024-01-17T16,PNM,1890.0,2627.0
2024-01-17T16,PSCO,6066.0,6462.0
2024-01-17T16,PSEI,4301.0,1381.0
2024-01-17T16,SC,4088.0,3200.0
2024-01-17T16,SCEG,3571.0,3700.0
2024-01-17T16,SCL,1641.0,684.0
2024-01-17T16,SE,42813.0,43199.0
2024-01-17T16,SEC,264.0,1939.0
2024-01-17T16,SOCO,42813.0,42875.0
2024-01-17T16,SPA,31.0,1167.0
2024-01-17T16,SRP,3818.0,7356.0
2024-01-17T16,SW,13536.0,17146.0
2024-01-17T16,SWPP,41895.0,41009.0
2024-01-17T16,TAL,528.0,529.0
2024-01-17T16,TEC,2449.0,2568.0
2024-01-17T16,TEN,32257.0,27323.0
2024-01-17T16,TEPC,1704.0,2061.0
2024-01-17T16,TEX,72152.0,71874.0
2024-01-17T16,TIDC,313.0,317.0
2024-01-17T16,TPWR,791.0,610.0
2024-01-17T16,TVA,32257.0,27323.0
2024-01-17T16,US48,629519.0,623692.0
2024-01-17T16,WACM,4469.0,5159.0
2024-01-17T16,WALC,832.0,1223.0
2024-01-17T16,WAUW,133.0,72.0
2024-01-17T17,AECI,4558.0,4198.0
2024-01-17T17,AVA,2214.0,1205.0
2024-01-17T17,AZPS,3911.0,2641.0
2024-01-17T17,BANC,2051.0,1963.0
2024-01-17T17,BPAT,9623.0,10520.0
2024-01-17T17,CAL,31287.0,29883.0
2024-01-17T17,CAR,34953.0,34199.0
2024-01-17T17,CENT,40600.0,41844.0
2024-01-17T17,CHPD,476.0,1130.0
2024-01-17T17,CISO,25821.0,25325.0
2024-01-17T17,CPLE,9529.0,11043.0
2024-01-17T17,CPLW,994.0,683.0
2024-01-17T17,DOPD,454.0,546.0
2024-01-17T17,DUK,17238.0,15733.0
2024-01-17T17,EPE,968.0,452.0
2024-01-17T17,ERCO,68354.0,68077.0
2024-01-17T17,FLA,29463.0,30380.0
2024-01-17T17,FMPP,2006.0,2000.0
2024-01-17T17,FPC,6644.0,5312.0
2024-01-17T17,FPL,15309.0,16534.0
2024-01-17T17,GCPD,907.0,1185.0
2024-01-17T17,GVL,284.0,223.0
2024-01-17T17,HST,51.0,0.0
2024-01-17T17,IID,337.0,599.0
2024-01-17T17,IPCO,2691.0,1866.0
2024-01-17T17,ISNE,16215.0,12828.0
2024-01-17T17,JEA,2114.0,1538.0
2024-01-17T17,LDWP,2768.0,1651.0
2024-01-17T17,LGEE,6751.0,5901.0
2024-01-17T17,MIDA,126056.0,133870.0
2024-01-17T17,MIDW,107886.0,105705.0
2024-01-17T17,MISO,96577.0,95606.0
2024-01-17T17,NE,16215.0,12828.0
2024-01-17T17,NEVP,4217.0,3695.0
2024-01-17T17,NW,53467.0,48521.0
2024-01-17T17,NWMT,1766.0,2381.0
2024-01-17T17,NY,21064.0,17209.0
2024-01-17T17,NYIS,21064.0,17209.0
2024-01-17T17,PACE,6771.0,7158.0
2024-01-17T17,PACW,3360.0,252.0
2024-01-17T17,PGE,3361.0,1173.0
2024-01-17T17,PJM,126056.0,133870.0
2024-01-17T17,PNM,1800.0,2605.0
2024-01-17T17,PSCO,6209.0,6443.0
2024-01-17T17,PSEI,4395.0,1353.0
2024-01-17T17,SC,3806.0,3016.0
2024-01-17T17,SCEG,3386.0,3535.0
2024-01-17T17,SCL,1677.0,737.0
2024-01-17T17,SE,40552.0,41338.0
2024-01-17T17,SEC,220.0,1909.0
2024-01-17T17,SOCO,40552.0,41233.0
2024-01-17T17,SPA,44.0,1033.0
2024-01-17T17,SRP,3696.0,7009.0
2024-01-17T17,SW,12708.0,16201.0
2024-01-17T17,SWPP,40556.0,40811.0
2024-01-17T17,TAL,490.0,490.0
2024-01-17T17,TEC,2345.0,2374.0
2024-01-17T17,TEN,30682.0,26222.0
2024-01-17T17,TEPC,1536.0,1981.0
2024-01-17T17,TEX,68354.0,68077.0
2024-01-17T17,TIDC,310.0,345.0
2024-01-17T17,TPWR,812.0,610.0
2024-01-17T17,TVA,30682.0,26222.0
2024-01-17T17,US48,613286.0,606276.0
2024-01-17T17,WACM,4398.0,5115.0
2024-01-17T17,WALC,797.0,1035.0
2024-01-17T17,WAUW,136.0,70.0
2024-01-17T18,AECI,4316.0,4161.0
2024-01-17T18,AVA,2199.0,1396.0
2024-01-17T18,AZPS,3662.0,2696.0
2024-01-17T18,BANC,2044.0,1878.0
2024-01-17T18,BPAT,9654.0,10346.0
2024-01-17T18,CAL,31785.0,29677.0
2024-01-17T18,CAR,32925.0,32199.0
2024-01-17T18,CENT,39254.0,40250.0
2024-01-17T18,CHPD,466.0,1099.0
2024-01-17T18,CISO,26205.0,24978.0
2024-01-17T18,CPLE,8839.0,10440.0
2024-01-17T18,CPLW,924.0,536.0
2024-01-17T18,DOPD,450.0,584.0
2024-01-17T18,DUK,16271.0,14632.0
2024-01-17T18,EPE,924.0,448.0
2024-01-17T18,ERCO,64655.0,64434.0
2024-01-17T18,FLA,28369.0,29272.0
2024-01-17T18,FMPP,1944.0,1942.0
2024-01-17T18,FPC,6242.0,4975.0
2024-01-17T18,FPL,14989.0,16220.0
2024-01-17T18,GCPD,895.0,1255.0
2024-01-17T18,GVL,267.0,238.0
2024-01-17T18,HST,53.0,0.0
2024-01-17T18,IID,331.0,685.0
2024-01-17T18,IPCO,2640.0,1886.0
2024-01-17T18,ISNE,16012.0,12471.0
2024-01-17T18,JEA,1955.0,1359.0
2024-01-17T18,LDWP,2902.0,1791.0
2024-01-17T18,LGEE,6624.0,5771.0
2024-01-17T18,MIDA,124929.0,132683.0
2024-01-17T18,MIDW,104769.0,102851.0
2024-01-17T18,MISO,93829.0,92919.0
2024-01-17T18,NE,16012.0,12471.0
2024-01-17T18,NEVP,4047.0,3765.0
2024-01-17T18,NW,53254.0,48344.0
2024-01-17T18,NWMT,1744.0,2355.0
2024-01-17T18,NY,20883.0,17105.0
2024-01-17T18,NYIS,20883.0,17105.0
2024-01-17T18,PACE,6783.0,7042.0
2024-01-17T18,PACW,3359.0,286.0
2024-01-17T18,PGE,3429.0,1169.0
2024-01-17T18,PJM,124929.0,132683.0
2024-01-17T18,PNM,1749.0,2568.0
2024-01-17T18,PSCO,6259.0,6455.0
2024-01-17T18,PSEI,4409.0,1216.0
2024-01-17T18,SC,3567.0,2894.0
2024-01-17T18,SCEG,3324.0,3507.0
2024-01-17T18,SCL,1683.0,715.0
2024-01-17T18,SE,38520.0,39053.0
2024-01-17T18,SEC,218.0,1825.0
2024-01-17T18,SOCO,38520.0,38987.0
2024-01-17T18,SPA,37.0,565.0
2024-01-17T18,SRP,3517.0,6220.0
2024-01-17T18,SW,11956.0,15125.0
2024-01-17T18,SWPP,39217.0,39685.0
2024-01-17T18,TAL,456.0,457.0
2024-01-17T18,TEC,2245.0,2256.0
2024-01-17T18,TEN,29213.0,25260.0
2024-01-17T18,TEPC,1365.0,1829.0
2024-01-17T18,TEX,64655.0,64434.0
2024-01-17T18,TIDC,303.0,345.0
2024-01-17T18,TPWR,792.0,613.0
2024-01-17T18,TVA,29213.0,25260.0
2024-01-17T18,US48,596523.0,588723.0
2024-01-17T18,WACM,4311.0,4999.0
2024-01-17T18,WALC,739.0,897.0
2024-01-17T18,WAUW,134.0,70.0
2024-01-17T19,AECI,4030.0,4027.0
2024-01-17T19,AVA,2191.0,1427.0
2024-01-17T19,AZPS,3329.0,2770.0
2024-01-17T19,BANC,1995.0,1819.0
2024-01-17T19,BPAT,9586.0,9994.0
2024-01-17T19,CAL,31641.0,29771.0
2024-01-17T19,CAR,31595.0,30896.0
2024-01-17T19,CENT,38052.0,38304.0
2024-01-17T19,CHPD,459.0,1278.0
2024-01-17T19,CISO,26041.0,25191.0
2024-01-17T19,CPLE,8431.0,10395.0
2024-01-17T19,CPLW,863.0,429.0
2024-01-17T19,DOPD,439.0,630.0
2024-01-17T19,DUK,15546.0,13585.0
2024-01-17T19,EPE,874.0,378.0
2024-01-17T19,ERCO,61416.0,61414.0
2024-01-17T19,FLA,27591.0,28517.0
2024-01-17T19,FMPP,1891.0,1894.0
2024-01-17T19,FPC,5979.0,4731.0
2024-01-17T19,FPL,14784.0,16068.0
2024-01-17T19,GCPD,890.0,1315.0
2024-01-17T19,GVL,251.0,189.0
2024-01-17T19,HST,55.0,0.0
2024-01-17T19,IID,323.0,708.0
2024-01-17T19,IPCO,2585.0,2007.0
2024-01-17T19,ISNE,15967.0,12381.0
2024-01-17T19,JEA,1822.0,1235.0
2024-01-17T19,LDWP,2983.0,1751.0
2024-01-17T19,LGEE,6385.0,5582.0
2024-01-17T19,MIDA,123214.0,131586.0
